,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
4788,Donald Trump,All polls,10/7/2020,10/24/2019,10/25/2019,YouGov,B,1000.0,a,0.12643665,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9z58umpou7/tabs_Trump_Tweets_20191024.pdf,62480,112331,10/25/2019,19:17:36  7 Oct 2020,18194.0
4790,Donald Trump,All polls,10/7/2020,10/25/2019,10/26/2019,YouGov,B,1000.0,a,0.12577897,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a6nkmjtboi/tabs_Trump_Tweets_20191025.pdf,62498,112371,10/26/2019,19:17:36  7 Oct 2020,18195.0
4795,Donald Trump,All polls,10/7/2020,10/26/2019,10/27/2019,YouGov,B,1000.0,a,0.1251329,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/odycfw7wft/tabs_Trump_Tweets_20191026.pdf,62499,112373,10/27/2019,19:17:36  7 Oct 2020,18196.0
4801,Donald Trump,All polls,10/7/2020,10/27/2019,10/29/2019,YouGov,B,1500.0,a,0.18674717,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,62515,112443,10/30/2019,19:17:36  7 Oct 2020,18198.0
4804,Donald Trump,All polls,10/7/2020,10/27/2019,10/28/2019,YouGov,B,1000.0,a,0.12449812,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f31uutfs37/tabs_Trump_Tweets_20191027.pdf,62506,112403,10/29/2019,19:17:36  7 Oct 2020,18197.0
4810,Donald Trump,All polls,10/7/2020,10/28/2019,10/29/2019,YouGov,B,1000.0,a,0.12511758,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rgdk94i5i4/tabs_Trump_Tweets_20191028.pdf,62511,112432,10/29/2019,19:17:36  7 Oct 2020,18198.0
4812,Donald Trump,All polls,10/7/2020,10/29/2019,10/31/2019,YouGov,B,1000.0,a,0.12574428,0.0,39.0,52.0,39.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/w0970skexv/tabs_Trump_Tweets_20191029.pdf,62523,112540,10/31/2019,19:17:36  7 Oct 2020,18200.0
4817,Donald Trump,All polls,10/7/2020,10/30/2019,10/31/2019,YouGov,B,1000.0,a,0.12638251,0.0,43.0,49.0,43.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/enukkt5s1p/tabs_Trump_Tweets_20191030.pdf,62526,112546,11/1/2019,19:17:36  7 Oct 2020,18200.0
4820,Donald Trump,All polls,10/7/2020,10/31/2019,11/1/2019,YouGov,B,1000.0,a,0.12625536,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6o5vpigimd/tabs_Trump_Tweets_20191031.pdf,62534,112565,11/2/2019,19:17:36  7 Oct 2020,18201.0
4826,Donald Trump,All polls,10/7/2020,11/1/2019,11/2/2019,YouGov,B,1000.0,a,0.12547907,0.0,41.0,54.0,41.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r4w0otx94s/tabs_Trump_Tweets_20191101.pdf,62535,112569,11/3/2019,19:17:36  7 Oct 2020,18202.0
4829,Donald Trump,All polls,10/7/2020,11/2/2019,11/4/2019,YouGov,B,1000.0,a,0.12511946,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h58b8rwx2b/tabs_Trump_Tweets_20191102.pdf,62558,112719,11/5/2019,19:17:36  7 Oct 2020,18204.0
4832,Donald Trump,All polls,10/7/2020,11/3/2019,11/5/2019,YouGov,B,1500.0,a,0.18654007,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,62570,112747,11/6/2019,19:17:36  7 Oct 2020,18205.0
4835,Donald Trump,All polls,10/7/2020,11/3/2019,11/4/2019,YouGov,B,1000.0,a,0.12436005,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3qh2gx6p7u/tabs_Trump_Tweets_20191103.pdf,62559,112721,11/5/2019,19:17:36  7 Oct 2020,18204.0
4836,Donald Trump,All polls,10/7/2020,11/4/2019,11/5/2019,YouGov,B,1000.0,a,0.12484139,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/e6r4dom684/tabs_Trump_Tweets_20191104.pdf,62568,112744,11/5/2019,19:17:36  7 Oct 2020,18205.0
4840,Donald Trump,All polls,10/7/2020,11/5/2019,11/6/2019,YouGov,B,1000.0,a,0.12533469,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dgi90uhi6q/tabs_Trump_Tweets_20191105.pdf,62577,112839,11/7/2019,19:17:36  7 Oct 2020,18206.0
4843,Donald Trump,All polls,10/7/2020,11/6/2019,11/7/2019,YouGov,B,1000.0,a,0.12584027,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/g0a01vex1e/tabs_Trump_Tweets_20191106.pdf,62586,112849,11/7/2019,19:17:36  7 Oct 2020,18207.0
4849,Donald Trump,All polls,10/7/2020,11/7/2019,11/8/2019,YouGov,B,1000.0,a,0.12568948,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ojghan9fq2/tabs_Trump_Tweets_20191107.pdf,62609,112927,11/13/2019,19:17:36  7 Oct 2020,18208.0
4854,Donald Trump,All polls,10/7/2020,11/8/2019,11/10/2019,YouGov,B,1000.0,a,0.12488275,0.0,38.0,52.0,38.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ioiyd1qstn/tabs_Trump_Tweets_20191108.pdf,62610,112929,11/13/2019,19:17:36  7 Oct 2020,18210.0
4859,Donald Trump,All polls,10/7/2020,11/9/2019,11/11/2019,YouGov,B,1000.0,a,0.12408884,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p967cymv6b/tabs_Trump_Tweets_20191109.pdf,62611,112931,11/13/2019,19:17:36  7 Oct 2020,18211.0
4862,Donald Trump,All polls,10/7/2020,11/10/2019,11/12/2019,YouGov,B,1000.0,a,0.12271382,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/i7hqcpcskp/tabs_Trump_Tweets_20191110.pdf,62612,112933,11/13/2019,19:17:36  7 Oct 2020,18212.0
4864,Donald Trump,All polls,10/7/2020,11/10/2019,11/12/2019,YouGov,B,1500.0,a,0.18407074,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7umtlf80ov/econTabReport.pdf,62614,112937,11/13/2019,19:17:36  7 Oct 2020,18212.0
4867,Donald Trump,All polls,10/7/2020,11/11/2019,11/13/2019,YouGov,B,1000.0,a,0.12259486,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/egdzvdn4x6/tabs_Trump_Tweets_20191111.pdf,62613,112935,11/13/2019,19:17:36  7 Oct 2020,18213.0
4873,Donald Trump,All polls,10/7/2020,11/13/2019,11/15/2019,YouGov,B,1000.0,a,0.12142793,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/iqt9xhqbgs/tabs_Trump_Tweets_20191113.pdf,62634,113119,11/15/2019,19:17:36  7 Oct 2020,18215.0
4875,Donald Trump,All polls,10/7/2020,11/12/2019,11/15/2019,YouGov,B,1000.0,a,0.12142793,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ahgzh00uhe/tabs_Trump_Tweets_20191112.pdf,62633,113117,11/15/2019,19:17:36  7 Oct 2020,18215.0
4877,Donald Trump,All polls,10/7/2020,11/14/2019,11/16/2019,YouGov,B,1000.0,a,0.12062697,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bgiow5ae13/tabs_Trump_Tweets_20191114.pdf,62651,113164,11/18/2019,19:17:36  7 Oct 2020,18216.0
4887,Donald Trump,All polls,10/7/2020,11/15/2019,11/17/2019,YouGov,B,1000.0,a,0.11926133,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4u71i8etb/tabs_Trump_Tweets_20191115.pdf,62652,113166,11/18/2019,19:17:36  7 Oct 2020,18217.0
4889,Donald Trump,All polls,10/7/2020,11/16/2019,11/18/2019,YouGov,B,1000.0,a,0.11793642,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/id55dqc51d/tabs_Trump_Tweets_20191116.pdf,62653,113168,11/18/2019,19:17:36  7 Oct 2020,18218.0
4892,Donald Trump,All polls,10/7/2020,11/17/2019,11/19/2019,YouGov,B,1500.0,a,0.17497535,0.0,39.0,51.0,39.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u9tu99dui5/econTabReport.pdf,62670,113258,11/20/2019,19:17:36  7 Oct 2020,18219.0
4894,Donald Trump,All polls,10/7/2020,11/17/2019,11/19/2019,YouGov,B,1000.0,a,0.11665023,0.0,45.0,49.0,45.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8b2ew7ip39/tabs_Trump_Tweets_20191117.pdf,62665,113222,11/19/2019,19:17:36  7 Oct 2020,18219.0
4900,Donald Trump,All polls,10/7/2020,11/18/2019,11/20/2019,YouGov,B,1000.0,a,0.11642661,0.0,43.0,49.0,43.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k21glcyt2h/tabs_Trump_Tweets_20191118.pdf,62716,113426,11/21/2019,19:17:36  7 Oct 2020,18220.0
4904,Donald Trump,All polls,10/7/2020,11/19/2019,11/21/2019,YouGov,B,1000.0,a,0.11622308,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nb8jp3wyqb/tabs_Trump_Tweets_20191119.pdf,62717,113428,11/21/2019,19:17:36  7 Oct 2020,18221.0
4906,Donald Trump,All polls,10/7/2020,11/20/2019,11/22/2019,YouGov,B,1000.0,a,0.11598516,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/iwb4gwnexe/tabs_Trump_Tweets_20191120.pdf,62940,113846,11/22/2019,19:17:36  7 Oct 2020,18222.0
4908,Donald Trump,All polls,10/7/2020,11/20/2019,11/22/2019,YouGov,B,1500.0,a,0.17397773,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pvmul8w389/yahoo_impeachment_toplines.pdf,62967,113952,11/25/2019,19:17:36  7 Oct 2020,18222.0
4911,Donald Trump,All polls,10/7/2020,11/21/2019,11/22/2019,YouGov,B,1000.0,a,0.11645217,0.0,44.0,50.0,44.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0ui8buavlq/tabs_Trump_Tweets_20191121.pdf,62960,113894,11/22/2019,19:17:36  7 Oct 2020,18222.0
4920,Donald Trump,All polls,10/7/2020,11/22/2019,11/24/2019,YouGov,B,1000.0,a,0.11638046,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/i9zj8c7pic/tabs_Trump_Tweets_20191122.pdf,62963,113902,11/25/2019,19:17:36  7 Oct 2020,18224.0
4922,Donald Trump,All polls,10/7/2020,11/23/2019,11/25/2019,YouGov,B,1000.0,a,0.11632698,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/eqnyk9uo09/tabs_Trump_Tweets_20191123.pdf,62964,113904,11/25/2019,19:17:36  7 Oct 2020,18225.0
4923,Donald Trump,All polls,10/7/2020,11/24/2019,11/26/2019,YouGov,B,1000.0,a,0.11608439,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5a654rlr3/tabs_Trump_Tweets_20191124.pdf,62993,114146,12/2/2019,19:17:36  7 Oct 2020,18226.0
4924,Donald Trump,All polls,10/7/2020,11/24/2019,11/26/2019,YouGov,B,1500.0,a,0.17412659,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a10nw9wbas/econTabReport.pdf,62982,114022,11/27/2019,19:17:36  7 Oct 2020,18226.0
4929,Donald Trump,All polls,10/7/2020,11/25/2019,11/27/2019,YouGov,B,1000.0,a,0.11658467,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zxfj1yh5oz/tabs_Trump_Tweets_20191125.pdf,62994,114148,12/2/2019,19:17:36  7 Oct 2020,18227.0
4930,Donald Trump,All polls,10/7/2020,11/26/2019,11/28/2019,YouGov,B,1000.0,a,0.11709399,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bqfygqheje/tabs_Trump_Tweets_20191126.pdf,62995,114150,12/2/2019,19:17:36  7 Oct 2020,18228.0
4933,Donald Trump,All polls,10/7/2020,11/27/2019,11/29/2019,YouGov,B,1000.0,a,0.1176126,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cnk8nsq34u/tabs_Trump_Tweets_20191127.pdf,62996,114152,12/2/2019,19:17:36  7 Oct 2020,18229.0
4937,Donald Trump,All polls,10/7/2020,11/28/2019,11/30/2019,YouGov,B,1000.0,a,0.11748656,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7cmrri1drk/tabs_Trump_Tweets_20191128.pdf,62997,114154,12/2/2019,19:17:36  7 Oct 2020,18230.0
4941,Donald Trump,All polls,10/7/2020,11/29/2019,12/1/2019,YouGov,B,1000.0,a,0.11685316,0.0,39.0,53.0,39.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uxj9dp0yrl/tabs_Trump_Tweets_20191129.pdf,62998,114156,12/2/2019,19:17:36  7 Oct 2020,18231.0
4942,Donald Trump,All polls,10/7/2020,11/30/2019,12/2/2019,YouGov,B,1000.0,a,0.11612097,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3tnq4jie82/tabs_Trump_Tweets_20191130.pdf,62999,114158,12/2/2019,19:17:36  7 Oct 2020,18232.0
4946,Donald Trump,All polls,10/7/2020,12/1/2019,12/3/2019,YouGov,B,1000.0,a,0.11539934,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1tuq8elp7f/tabs_Trump_Tweets_20191201.pdf,63008,114255,12/4/2019,19:17:36  7 Oct 2020,18233.0
4947,Donald Trump,All polls,10/7/2020,12/1/2019,12/3/2019,YouGov,B,1500.0,a,0.17309901,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/799kgtotz3/econTabReport.pdf,63007,114180,12/4/2019,19:17:36  7 Oct 2020,18233.0
4949,Donald Trump,All polls,10/7/2020,12/2/2019,12/4/2019,YouGov,B,1000.0,a,0.11524859,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b4esr2fawy/tabs_Trump_Tweets_20191202.pdf,63014,114265,12/4/2019,19:17:36  7 Oct 2020,18234.0
4954,Donald Trump,All polls,10/7/2020,12/3/2019,12/5/2019,YouGov,B,1000.0,a,0.11515181,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8l46zqptrg/tabs_Trump_Tweets_20191203.pdf,63022,114286,12/6/2019,19:17:36  7 Oct 2020,18235.0
4957,Donald Trump,All polls,10/7/2020,12/4/2019,12/6/2019,YouGov,B,1000.0,a,0.11505544,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/612tko912u/tabs_Trump_Tweets_20191204.pdf,63021,114284,12/6/2019,19:17:36  7 Oct 2020,18236.0
4959,Donald Trump,All polls,10/7/2020,12/4/2019,12/6/2019,YouGov,B,1500.0,a,0.17258316,0.0,38.0,52.0,38.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rn4f1hi16o/yahoo_impeachment_toplines.pdf,63033,114350,12/9/2019,19:17:36  7 Oct 2020,18236.0
4964,Donald Trump,All polls,10/7/2020,12/5/2019,12/7/2019,YouGov,B,1000.0,a,0.11560831,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mya3a527bp/tabs_Trump_Tweets_20191205.pdf,63030,114344,12/9/2019,19:17:36  7 Oct 2020,18237.0
4970,Donald Trump,All polls,10/7/2020,12/6/2019,12/7/2019,YouGov,B,1000.0,a,0.11561759,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4la29xd2e2/tabs_Trump_Tweets_20191206.pdf,63031,114346,12/9/2019,19:17:36  7 Oct 2020,18237.0
4974,Donald Trump,All polls,10/7/2020,12/7/2019,12/9/2019,YouGov,B,1000.0,a,0.11562694,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mssog22poq/tabs_Trump_Tweets_20191207.pdf,63032,114348,12/9/2019,19:17:36  7 Oct 2020,18239.0
4979,Donald Trump,All polls,10/7/2020,12/7/2019,12/10/2019,YouGov,B,1500.0,a,0.17267762,0.0,42.0,49.0,42.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4yqcix83qw/econTabReport.pdf,63065,114565,12/11/2019,19:17:36  7 Oct 2020,18240.0
4980,Donald Trump,All polls,10/7/2020,12/8/2019,12/10/2019,YouGov,B,1000.0,a,0.11511841,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/j711vncto3/tabs_Trump_Tweets_20191208.pdf,63066,114567,12/11/2019,19:17:36  7 Oct 2020,18240.0
4988,Donald Trump,All polls,10/7/2020,12/9/2019,12/10/2019,YouGov,B,1000.0,a,0.11604736,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xz59tps7o8/tabs_Trump_Tweets_20191209.pdf,63067,114569,12/11/2019,19:17:36  7 Oct 2020,18240.0
4990,Donald Trump,All polls,10/7/2020,12/10/2019,12/12/2019,YouGov,B,1000.0,a,0.1162849,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o698p9lsfk/tabs_Trump_Tweets_20191210.pdf,63089,114834,12/12/2019,19:17:36  7 Oct 2020,18242.0
4995,Donald Trump,All polls,10/7/2020,12/11/2019,12/12/2019,YouGov,B,1000.0,a,0.11652361,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sg2ngujxic/tabs_Trump_Tweets_20191211.pdf,63092,114863,12/13/2019,19:17:36  7 Oct 2020,18242.0
4999,Donald Trump,All polls,10/7/2020,12/12/2019,12/14/2019,YouGov,B,1000.0,a,0.11612466,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/paetri2pus/tabs_Trump_Tweets_20191212.pdf,63114,114886,12/14/2019,19:17:36  7 Oct 2020,18244.0
5004,Donald Trump,All polls,10/7/2020,12/13/2019,12/15/2019,YouGov,B,1000.0,a,0.11553048,0.0,40.0,53.0,40.923164,54.870313,,,https://s.crunch.io/widget/index.html#/ds/ae7b5c1a8d274851bdd1822ef0158154/row/000023?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,63174,115126,12/23/2019,19:17:36  7 Oct 2020,18245.0
5011,Donald Trump,All polls,10/7/2020,12/14/2019,12/16/2019,YouGov,B,1000.0,a,0.11462417,0.0,40.0,50.0,40.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bocq5m9yv0/tabs_Trump_Tweets_20191214.pdf,63175,115128,12/23/2019,19:17:36  7 Oct 2020,18246.0
5014,Donald Trump,All polls,10/7/2020,12/14/2019,12/17/2019,YouGov,B,1500.0,a,0.17058695,0.0,40.0,50.0,40.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ua3ar45wbg/econTabReport.pdf,63146,114971,12/18/2019,19:17:36  7 Oct 2020,18247.0
5017,Donald Trump,All polls,10/7/2020,12/15/2019,12/17/2019,YouGov,B,1000.0,a,0.11372464,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kl4s44sm0h/tabs_Trump_Tweets_20191215.pdf,63176,115130,12/23/2019,19:17:36  7 Oct 2020,18247.0
5019,Donald Trump,All polls,10/7/2020,12/16/2019,12/18/2019,YouGov,B,1000.0,a,0.11338112,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/djb7yg479k/tabs_Trump_Tweets_20191216.pdf,63177,115132,12/23/2019,19:17:36  7 Oct 2020,18248.0
5024,Donald Trump,All polls,10/7/2020,12/17/2019,12/19/2019,YouGov,B,1000.0,a,0.11304147,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ffkwqry89h/tabs_Trump_Tweets_20191217.pdf,63178,115134,12/23/2019,19:17:36  7 Oct 2020,18249.0
5029,Donald Trump,All polls,10/7/2020,12/18/2019,12/20/2019,YouGov,B,1000.0,a,0.11270563,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uptyctr51u/tabs_Trump_Tweets_20191218.pdf,63179,115136,12/23/2019,19:17:36  7 Oct 2020,18250.0
5030,Donald Trump,All polls,10/7/2020,12/18/2019,12/19/2019,YouGov,B,1500.0,a,0.16905844,0.0,39.0,51.0,39.923164,52.870313,,,https://today.yougov.com/topics/politics/articles-reports/2019/12/23/americans-approve-congress-impeachment,63184,115149,12/23/2019,19:17:36  7 Oct 2020,18249.0
5036,Donald Trump,All polls,10/7/2020,12/19/2019,12/22/2019,YouGov,B,1000.0,a,0.1121078,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nlh284uioc/tabs_Trump_Tweets_20191219.pdf,63180,115138,12/23/2019,19:17:36  7 Oct 2020,18252.0
5038,Donald Trump,All polls,10/7/2020,12/19/2019,12/23/2019,YouGov,B,1000.0,a,0.1121078,0.0,39.0,51.0,39.923164,52.870313,,,https://watson.brown.edu/taubman/files/taubman/imce/Taubman%20National%20Poll%20-%20Fall%202019%20-%20Rev%20January%202020.pdf,63237,115534,1/8/2020,19:17:36  7 Oct 2020,18253.0
5039,Donald Trump,All polls,10/7/2020,12/20/2019,12/22/2019,YouGov,B,1000.0,a,0.1121078,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5xyj34p2yj/tabs_Trump_Tweets_20191220.pdf,63181,115140,12/23/2019,19:17:36  7 Oct 2020,18252.0
5040,Donald Trump,All polls,10/7/2020,12/21/2019,12/23/2019,YouGov,B,1000.0,a,0.11269867,0.0,42.0,53.0,42.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sz58ityxaa/tabs_Trump_Tweets_20191221.pdf,63193,115256,12/30/2019,19:17:36  7 Oct 2020,18253.0
5043,Donald Trump,All polls,10/7/2020,12/22/2019,12/24/2019,YouGov,B,1500.0,a,0.16986168,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t4lyjjoemc/econTabReport.pdf,63187,115172,12/25/2019,19:17:36  7 Oct 2020,18254.0
5044,Donald Trump,All polls,10/7/2020,12/22/2019,12/24/2019,YouGov,B,1000.0,a,0.11324112,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zjazqdf9sx/tabs_Trump_Tweets_20191222.pdf,63194,115258,12/30/2019,19:17:36  7 Oct 2020,18254.0
5049,Donald Trump,All polls,10/7/2020,12/24/2019,12/26/2019,YouGov,B,1000.0,a,0.11562206,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mwzdkdbw45/tabs_Trump_Tweets_20191224.pdf,63196,115262,12/30/2019,19:17:36  7 Oct 2020,18256.0
5050,Donald Trump,All polls,10/7/2020,12/23/2019,12/26/2019,YouGov,B,1000.0,a,0.11562206,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ezddmttd30/tabs_Trump_Tweets_20191223.pdf,63195,115260,12/30/2019,19:17:36  7 Oct 2020,18256.0
5052,Donald Trump,All polls,10/7/2020,12/25/2019,12/27/2019,YouGov,B,1000.0,a,0.11728955,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zv7j4vepmx/tabs_Trump_Tweets_20191225.pdf,63197,115264,12/30/2019,19:17:36  7 Oct 2020,18257.0
5056,Donald Trump,All polls,10/7/2020,12/26/2019,12/28/2019,YouGov,B,1000.0,a,0.1183655,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hleihr9hk4/tabs_Trump_Tweets_20191226.pdf,63198,115266,12/30/2019,19:17:36  7 Oct 2020,18258.0
5060,Donald Trump,All polls,10/7/2020,12/27/2019,12/29/2019,YouGov,B,1000.0,a,0.11888699,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rutvx5c2ho/tabs_Trump_Tweets_20191227.pdf,63199,115268,12/30/2019,19:17:36  7 Oct 2020,18259.0
5063,Donald Trump,All polls,10/7/2020,12/28/2019,12/30/2019,YouGov,B,1000.0,a,0.11941403,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7fz4i8nbt3/tabs_Trump_Tweets_20191228.pdf,63200,115270,12/30/2019,19:17:36  7 Oct 2020,18260.0
5066,Donald Trump,All polls,10/7/2020,12/28/2019,12/31/2019,YouGov,B,1500.0,a,0.18000648,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2r6hyqtv9p/econTabReport.pdf,63206,115311,1/1/2020,19:17:36  7 Oct 2020,18261.0
