,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
5221,Donald Trump,All polls,10/7/2020,2/1/2020,2/3/2020,YouGov,B,1000.0,a,0.11961746,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nisfz64rhl/tabs_Trump_Tweets_20200201.pdf,63500,116776,2/10/2020,19:17:36  7 Oct 2020,18295.0
5222,Donald Trump,All polls,10/7/2020,2/2/2020,2/4/2020,YouGov,B,1500.0,a,0.17737969,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/73jqd6u5mv/econTabReport.pdf,63451,116584,2/5/2020,19:17:36  7 Oct 2020,18296.0
5224,Donald Trump,All polls,10/7/2020,2/2/2020,2/4/2020,YouGov,B,1000.0,a,0.11825312,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/99o7o0saje/tabs_Trump_Tweets_20200202.pdf,63501,116778,2/10/2020,19:17:36  7 Oct 2020,18296.0
5226,Donald Trump,All polls,10/7/2020,2/3/2020,2/5/2020,YouGov,B,1000.0,a,0.1177151,0.0,41.0,49.0,41.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1p01s05ef9/tabs_Trump_Tweets_20200203.pdf,63502,116780,2/10/2020,19:17:36  7 Oct 2020,18297.0
5236,Donald Trump,All polls,10/7/2020,2/5/2020,2/7/2020,YouGov,B,1000.0,a,0.11581155,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zfak0ljfew/tabs_Trump_Tweets_20200205.pdf,63504,116784,2/10/2020,19:17:36  7 Oct 2020,18299.0
5237,Donald Trump,All polls,10/7/2020,2/4/2020,2/7/2020,YouGov,B,1000.0,a,0.11581155,0.0,43.0,48.0,43.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o85dpul2ao/tabs_Trump_Tweets_20200204.pdf,63503,116782,2/10/2020,19:17:36  7 Oct 2020,18299.0
5243,Donald Trump,All polls,10/7/2020,2/7/2020,2/9/2020,YouGov,B,1000.0,a,0.11228456,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1efmi91els/tabs_Trump_Tweets_20200207.pdf,63506,116788,2/10/2020,19:17:36  7 Oct 2020,18301.0
5245,Donald Trump,All polls,10/7/2020,2/6/2020,2/9/2020,YouGov,B,1000.0,a,0.11228456,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/iwqkfwkh2i/tabs_Trump_Tweets_20200206.pdf,63505,116786,2/10/2020,19:17:36  7 Oct 2020,18301.0
5249,Donald Trump,All polls,10/7/2020,2/3/2020,2/14/2020,YouGov,B,1200.0,rv,0.13291599,0.0,43.1,51.9,44.023164,53.770313,,,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/downloads/GW%20Politics%20Poll%20February%202020%20Toplines%20Final%20%281%29%20%283%29%20%281%29.pdf,64592,119160,2/27/2020,19:17:36  7 Oct 2020,18306.0
5252,Donald Trump,All polls,10/7/2020,2/8/2020,2/10/2020,YouGov,B,1000.0,a,0.11076332,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/at3zf94oqq/tabs_Trump_Tweets_20200208.pdf,63507,116790,2/10/2020,19:17:36  7 Oct 2020,18302.0
5254,Donald Trump,All polls,10/7/2020,2/9/2020,2/11/2020,YouGov,B,1500.0,a,0.16536243,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/79zfxkws33/econTabReport.pdf,63523,116886,2/12/2020,19:17:36  7 Oct 2020,18303.0
5256,Donald Trump,All polls,10/7/2020,2/9/2020,2/11/2020,YouGov,B,1000.0,a,0.11024162,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ybjegkeyd8/tabs_Trump_Tweets_20200209.pdf,63519,116880,2/11/2020,19:17:36  7 Oct 2020,18303.0
5258,Donald Trump,All polls,10/7/2020,2/10/2020,2/12/2020,YouGov,B,1000.0,a,0.11056228,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ijk0ayz5t2/tabs_Trump_Tweets_20200210.pdf,63525,116941,2/12/2020,19:17:36  7 Oct 2020,18304.0
5262,Donald Trump,All polls,10/7/2020,2/11/2020,2/13/2020,YouGov,B,1000.0,a,0.11088736,0.0,42.0,49.0,42.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pcyqhljo6n/tabs_Trump_Tweets_20200211.pdf,64132,117999,2/17/2020,19:17:36  7 Oct 2020,18305.0
5267,Donald Trump,All polls,10/7/2020,2/12/2020,2/13/2020,YouGov,B,1530.0,rv,0.17003464,0.0,46.0,52.0,46.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/yb2c6wah77/20200213_yahoo_primary_toplines.pdf,64030,117929,2/16/2020,19:17:36  7 Oct 2020,18305.0
5272,Donald Trump,All polls,10/7/2020,2/12/2020,2/15/2020,YouGov,B,1000.0,a,0.11129549,0.0,42.0,48.0,42.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p38h0v9rgi/tabs_Trump_Tweets_20200212.pdf,64133,118001,2/17/2020,19:17:36  7 Oct 2020,18307.0
5275,Donald Trump,All polls,10/7/2020,2/13/2020,2/15/2020,YouGov,B,1000.0,a,0.11129549,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wtlazvlvc6/tabs_Trump_Tweets_20200213.pdf,64134,118003,2/17/2020,19:17:36  7 Oct 2020,18307.0
5276,Donald Trump,All polls,10/7/2020,2/14/2020,2/16/2020,YouGov,B,1000.0,a,0.1117262,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/koxadnka5g/tabs_Trump_Tweets_20200214.pdf,64135,118005,2/17/2020,19:17:36  7 Oct 2020,18308.0
5290,Donald Trump,All polls,10/7/2020,2/15/2020,2/17/2020,YouGov,B,1000.0,a,0.1121623,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xt2takzefx/tabs_Trump_Tweets_20200215.pdf,64136,118007,2/17/2020,19:17:36  7 Oct 2020,18309.0
5291,Donald Trump,All polls,10/7/2020,2/16/2020,2/18/2020,YouGov,B,1000.0,a,0.11239116,0.0,42.0,48.0,42.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/70oi6e4tt8/tabs_Trump_Tweets_20200216.pdf,64463,118581,2/19/2020,19:17:36  7 Oct 2020,18310.0
5292,Donald Trump,All polls,10/7/2020,2/16/2020,2/18/2020,YouGov,B,1500.0,a,0.16858674,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m3wzkd0n59/econTabReport.pdf,64407,118482,2/19/2020,19:17:36  7 Oct 2020,18310.0
5296,Donald Trump,All polls,10/7/2020,2/17/2020,2/19/2020,YouGov,B,1000.0,a,0.11332277,0.0,44.0,49.0,44.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tpzzbtj263/tabs_Trump_Tweets_20200217.pdf,64464,118590,2/19/2020,19:17:36  7 Oct 2020,18311.0
5302,Donald Trump,All polls,10/7/2020,2/18/2020,2/20/2020,YouGov,B,1000.0,a,0.11462009,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/e0pxdboj5v/tabs_Trump_Tweets_20200218.pdf,64482,118700,2/20/2020,19:17:36  7 Oct 2020,18312.0
5305,Donald Trump,All polls,10/7/2020,2/19/2020,2/21/2020,YouGov,B,1000.0,a,0.11589942,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/85jz545ijm/tabs_Trump_Tweets_20200219.pdf,64491,118740,2/21/2020,19:17:36  7 Oct 2020,18313.0
5307,Donald Trump,All polls,10/7/2020,2/20/2020,2/22/2020,YouGov,B,1000.0,a,0.1158406,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rcm7p3z8hz/tabs_Trump_Tweets_20200220.pdf,64502,118903,2/25/2020,19:17:36  7 Oct 2020,18314.0
5314,Donald Trump,All polls,10/7/2020,2/21/2020,2/23/2020,YouGov,B,1000.0,a,0.11522683,0.0,40.0,50.0,40.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uj0y9pmy69/tabs_Trump_Tweets_20200221.pdf,64629,119301,2/29/2020,19:17:36  7 Oct 2020,18315.0
5318,Donald Trump,All polls,10/7/2020,2/22/2020,2/24/2020,YouGov,B,1000.0,a,0.1145967,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/y28sqd5q9t/tabs_Trump_Tweets_20200222.pdf,64630,119303,2/29/2020,19:17:36  7 Oct 2020,18316.0
5322,Donald Trump,All polls,10/7/2020,2/23/2020,2/25/2020,YouGov,B,1500.0,a,0.17096578,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zye3phsf7t/econTabReport.pdf,64531,118934,2/26/2020,19:17:36  7 Oct 2020,18317.0
5324,Donald Trump,All polls,10/7/2020,2/23/2020,2/25/2020,YouGov,B,1000.0,a,0.11397719,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1dox43o440/tabs_Trump_Tweets_20200223.pdf,64631,119305,2/29/2020,19:17:36  7 Oct 2020,18317.0
5327,Donald Trump,All polls,10/7/2020,2/24/2020,2/25/2020,YouGov,B,1000.0,a,0.11422125,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/w9x88vnsg2/tabs_Trump_Tweets_20200224.pdf,64632,119307,2/29/2020,19:17:36  7 Oct 2020,18317.0
5333,Donald Trump,All polls,10/7/2020,2/25/2020,2/27/2020,YouGov,B,1000.0,a,0.11412622,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zmoppm9t6d/tabs_Trump_Tweets_20200225.pdf,64633,119309,2/29/2020,19:17:36  7 Oct 2020,18319.0
5334,Donald Trump,All polls,10/7/2020,2/26/2020,2/27/2020,YouGov,B,1662.0,rv,0.18957768,0.0,44.0,55.0,44.923164,56.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/azhgftk88w/20200227_yahoo_primary_toplines.pdf,64617,119356,3/2/2020,19:17:36  7 Oct 2020,18319.0
5335,Donald Trump,All polls,10/7/2020,2/26/2020,2/28/2020,YouGov,B,1000.0,a,0.11406599,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fnbfx4va80/tabs_Trump_Tweets_20200226.pdf,64634,119311,2/29/2020,19:17:36  7 Oct 2020,18320.0
5340,Donald Trump,All polls,10/7/2020,2/27/2020,2/29/2020,YouGov,B,1000.0,a,0.1147639,0.0,43.0,50.0,43.923164,51.870313,,,https://docs.cdn.yougov.com/szgqustin6/tabs_Trump_Tweets_20200227.pdf,64725,119694,3/5/2020,19:17:36  7 Oct 2020,18321.0
5344,Donald Trump,All polls,10/7/2020,2/28/2020,3/1/2020,YouGov,B,1000.0,a,0.11497736,0.0,38.0,53.0,38.923164,54.870313,,,https://docs.cdn.yougov.com/j998qch0eb/tabs_Trump_Tweets_20200228.pdf,64726,119696,3/5/2020,19:17:36  7 Oct 2020,18322.0
5349,Donald Trump,All polls,10/7/2020,3/1/2020,3/3/2020,YouGov,B,1000.0,a,0.11332346,0.0,41.0,51.0,41.923164,52.870313,,,https://docs.cdn.yougov.com/76eh63nhsj/tabs_Trump_Tweets_20200301.pdf,64729,119701,3/5/2020,19:17:36  7 Oct 2020,18324.0
5350,Donald Trump,All polls,10/7/2020,3/1/2020,3/3/2020,YouGov,B,1500.0,a,0.16998518,0.0,41.0,48.0,41.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3rdraw493c/econTabReport.pdf,64708,119622,3/4/2020,19:17:36  7 Oct 2020,18324.0
5352,Donald Trump,All polls,10/7/2020,2/29/2020,3/3/2020,YouGov,B,1000.0,a,0.11332346,0.0,43.0,51.0,43.923164,52.870313,,,https://docs.cdn.yougov.com/rw39y36qlr/tabs_Trump_Tweets_20200229.pdf,64728,119699,3/5/2020,19:17:36  7 Oct 2020,18324.0
5358,Donald Trump,All polls,10/7/2020,3/2/2020,3/4/2020,YouGov,B,1000.0,a,0.11392162,0.0,43.0,51.0,43.923164,52.870313,,,https://docs.cdn.yougov.com/0uv91xbri1/tabs_Trump_Tweets_20200302.pdf,64730,119703,3/5/2020,19:17:36  7 Oct 2020,18325.0
5361,Donald Trump,All polls,10/7/2020,3/3/2020,3/5/2020,YouGov,B,1000.0,a,0.11452897,0.0,43.0,50.0,43.923164,51.870313,,,https://docs.cdn.yougov.com/5e41wsj1pi/tabs_Trump_Tweets_20200303.pdf,64731,119705,3/5/2020,19:17:36  7 Oct 2020,18326.0
5364,Donald Trump,All polls,10/7/2020,3/4/2020,3/6/2020,YouGov,B,1000.0,a,0.11514573,0.0,41.0,51.0,41.923164,52.870313,,,https://docs.cdn.yougov.com/dojx4dgn4g/tabs_Trump_Tweets_20200304.pdf,64736,119718,3/6/2020,19:17:36  7 Oct 2020,18327.0
5367,Donald Trump,All polls,10/7/2020,3/5/2020,3/7/2020,YouGov,B,1000.0,a,0.11511192,0.0,42.0,52.0,42.923164,53.870313,,,https://docs.cdn.yougov.com/n3vpnzkblj/tabs_Trump_Tweets_20200305.pdf,64759,119793,3/9/2020,19:17:36  7 Oct 2020,18328.0
5372,Donald Trump,All polls,10/7/2020,3/6/2020,3/8/2020,YouGov,B,1000.0,a,0.11448679,0.0,44.0,50.0,44.923164,51.870313,,,https://docs.cdn.yougov.com/8jw8aafduz/tabs_Trump_Tweets_20200306.pdf,64765,119809,3/9/2020,19:17:36  7 Oct 2020,18329.0
5378,Donald Trump,All polls,10/7/2020,3/7/2020,3/9/2020,YouGov,B,1000.0,a,0.11380838,0.0,41.0,52.0,41.923164,53.870313,,,https://docs.cdn.yougov.com/5l905m1m3w/tabs_Trump_Tweets_20200307.pdf,64769,119820,3/9/2020,19:17:36  7 Oct 2020,18330.0
5385,Donald Trump,All polls,10/7/2020,3/8/2020,3/9/2020,YouGov,B,1000.0,a,0.11307087,0.0,43.0,51.0,43.923164,52.870313,,,https://docs.cdn.yougov.com/eyazug229v/tabs_Trump_Tweets_20200308.pdf,64799,119938,3/11/2020,19:17:36  7 Oct 2020,18330.0
5386,Donald Trump,All polls,10/7/2020,3/8/2020,3/10/2020,YouGov,B,1500.0,a,0.1696063,0.0,44.0,48.0,44.923164,49.870313,,,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf,64794,119894,3/11/2020,19:17:36  7 Oct 2020,18331.0
5388,Donald Trump,All polls,10/7/2020,3/9/2020,3/11/2020,YouGov,B,1000.0,a,0.11284382,0.0,41.0,51.0,41.923164,52.870313,,,https://docs.cdn.yougov.com/6skppne31l/tabs_Trump_Tweets_20200309.pdf,64797,119935,3/11/2020,19:17:36  7 Oct 2020,18332.0
5393,Donald Trump,All polls,10/7/2020,3/10/2020,3/11/2020,YouGov,B,1635.0,a,0.18410544,0.0,40.0,52.0,40.923164,53.870313,,,https://docs.cdn.yougov.com/esfwn4um9l/20200311_yahoo_coronavirus_toplines.pdf,64812,119972,3/12/2020,19:17:36  7 Oct 2020,18332.0
5397,Donald Trump,All polls,10/7/2020,3/10/2020,3/12/2020,YouGov,B,1000.0,a,0.11260271,0.0,43.0,52.0,43.923164,53.870313,,,https://docs.cdn.yougov.com/hqg0thpf9l/tabs_Trump_Tweets_20200310.pdf,64813,119973,3/12/2020,19:17:36  7 Oct 2020,18333.0
5398,Donald Trump,All polls,10/7/2020,3/11/2020,3/13/2020,YouGov,B,1000.0,a,0.11365178,0.0,42.0,51.0,42.923164,52.870313,,,https://docs.cdn.yougov.com/3g6blry0uj/tabs_Trump_Tweets_20200311.pdf,64823,119999,3/13/2020,19:17:36  7 Oct 2020,18334.0
5405,Donald Trump,All polls,10/7/2020,3/12/2020,3/14/2020,YouGov,B,1000.0,a,0.11453918,0.0,42.0,51.0,42.923164,52.870313,,,https://docs.cdn.yougov.com/2x7jx739g6/tabs_Trump_Tweets_20200312.pdf,64838,120046,3/16/2020,19:17:36  7 Oct 2020,18335.0
5413,Donald Trump,All polls,10/7/2020,3/13/2020,3/15/2020,YouGov,B,1000.0,a,0.11454256,0.0,41.0,52.0,41.923164,53.870313,,,https://docs.cdn.yougov.com/w3u64atsuu/tabs_Trump_Tweets_20200313.pdf,64839,120048,3/16/2020,19:17:36  7 Oct 2020,18336.0
5415,Donald Trump,All polls,10/7/2020,3/14/2020,3/16/2020,YouGov,B,1000.0,a,0.11454611,0.0,41.0,52.0,41.923164,53.870313,,,https://docs.cdn.yougov.com/u12j13ryhp/tabs_Trump_Tweets_20200314.pdf,64843,120067,3/16/2020,19:17:36  7 Oct 2020,18337.0
5419,Donald Trump,All polls,10/7/2020,3/15/2020,3/17/2020,YouGov,B,1000.0,a,0.113992,0.0,45.0,51.0,45.923164,52.870313,,,https://docs.cdn.yougov.com/ffbt1slgil/tabs_Trump_Tweets_20200315.pdf,64867,120124,3/17/2020,19:17:36  7 Oct 2020,18338.0
5421,Donald Trump,All polls,10/7/2020,3/15/2020,3/17/2020,YouGov,B,1500.0,a,0.170988,0.0,44.0,52.0,44.923164,53.870313,,,https://docs.cdn.yougov.com/fcdckgt368/econTabReport.pdf,64872,120130,3/18/2020,19:17:36  7 Oct 2020,18338.0
5425,Donald Trump,All polls,10/7/2020,3/16/2020,3/18/2020,YouGov,B,1000.0,a,0.1145133,0.0,44.0,52.0,44.923164,53.870313,,,https://docs.cdn.yougov.com/47z9wynnkt/tabs_Trump_Tweets_20200316.pdf,64873,120150,3/18/2020,19:17:36  7 Oct 2020,18339.0
5430,Donald Trump,All polls,10/7/2020,3/17/2020,3/19/2020,YouGov,B,1000.0,a,0.11460985,0.0,47.0,48.0,47.923164,49.870313,,,https://docs.cdn.yougov.com/yp737jtf2f/tabs_Trump_Tweets_20200317.pdf,64885,120182,3/19/2020,19:17:36  7 Oct 2020,18340.0
5433,Donald Trump,All polls,10/7/2020,3/18/2020,3/20/2020,YouGov,B,1000.0,a,0.11432915,0.0,46.0,50.0,46.923164,51.870313,,,https://docs.cdn.yougov.com/knltui5cst/tabs_Trump_Tweets_20200318.pdf,64891,120202,3/20/2020,19:17:36  7 Oct 2020,18341.0
5439,Donald Trump,All polls,10/7/2020,3/19/2020,3/21/2020,YouGov,B,1000.0,a,0.11342326,0.0,48.0,46.0,48.923164,47.870313,,,https://docs.cdn.yougov.com/vpjg41z3ki/tabs_Trump_Tweets_20200319.pdf,64897,120215,3/23/2020,19:17:36  7 Oct 2020,18342.0
5444,Donald Trump,All polls,10/7/2020,3/20/2020,3/22/2020,YouGov,B,1000.0,a,0.11201069,0.0,42.0,51.0,42.923164,52.870313,,,https://docs.cdn.yougov.com/hu4gx6exzg/tabs_Trump_Tweets_20200320.pdf,64898,120217,3/23/2020,19:17:36  7 Oct 2020,18343.0
5453,Donald Trump,All polls,10/7/2020,3/21/2020,3/23/2020,YouGov,B,1000.0,a,0.11064456,0.0,46.0,48.0,46.923164,49.870313,,,https://docs.cdn.yougov.com/nsuygzx02t/tabs_Trump_Tweets_20200321.pdf,64903,120225,3/23/2020,19:17:36  7 Oct 2020,18344.0
5457,Donald Trump,All polls,10/7/2020,3/22/2020,3/24/2020,YouGov,B,1000.0,a,0.10887394,0.0,42.0,53.0,42.923164,54.870313,,,https://docs.cdn.yougov.com/yedpqi71we/tabs_Trump_Tweets_20200322.pdf,64974,120461,3/24/2020,19:17:36  7 Oct 2020,18345.0
5459,Donald Trump,All polls,10/7/2020,3/22/2020,3/24/2020,YouGov,B,1500.0,a,0.16331091,0.0,46.0,49.0,46.923164,50.870313,,,https://docs.cdn.yougov.com/bfiid7tfh3/econTabReport.pdf,64980,120475,3/25/2020,19:17:36  7 Oct 2020,18345.0
5464,Donald Trump,All polls,10/7/2020,3/23/2020,3/25/2020,YouGov,B,1000.0,a,0.10805635,0.0,45.0,50.0,45.923164,51.870313,,,https://docs.cdn.yougov.com/0viw0g2op4/tabs_Trump_Tweets_20200323.pdf,64983,120495,3/25/2020,19:17:36  7 Oct 2020,18346.0
5471,Donald Trump,All polls,10/7/2020,3/24/2020,3/26/2020,YouGov,B,1000.0,a,0.10725413,0.0,44.0,50.0,44.923164,51.870313,,,https://docs.cdn.yougov.com/ewf3ie53zx/tabs_Trump_Tweets_20200324.pdf,64999,120535,3/26/2020,19:17:36  7 Oct 2020,18347.0
5476,Donald Trump,All polls,10/7/2020,3/25/2020,3/27/2020,YouGov,B,1000.0,a,0.10646681,0.0,43.0,52.0,43.923164,53.870313,,,https://docs.cdn.yougov.com/k039bctlqv/tabs_Trump_Tweets_20200325.pdf,65007,120551,3/27/2020,19:17:36  7 Oct 2020,18348.0
5479,Donald Trump,All polls,10/7/2020,3/25/2020,3/26/2020,YouGov,B,1579.0,a,0.16811109,0.0,40.0,52.0,40.923164,53.870313,,,https://docs.cdn.yougov.com/zidto5jmhj/20200326_yahoo_coronavirus_toplines.pdf,65013,120585,3/30/2020,19:17:36  7 Oct 2020,18347.0
5482,Donald Trump,All polls,10/7/2020,3/26/2020,3/28/2020,YouGov,B,1000.0,a,0.10632752,0.0,43.0,51.0,43.923164,52.870313,,,https://docs.cdn.yougov.com/wqzwg5aoml/tabs_Trump_Tweets_20200326.pdf,65016,120579,3/29/2020,19:17:36  7 Oct 2020,18349.0
5487,Donald Trump,All polls,10/7/2020,3/25/2020,3/30/2020,YouGov,B,2000.0,a,0.21064414,0.0,49.0,51.0,49.923164,52.870313,,,https://www.moreincommon.com/media/z4fdmdpa/hidden-tribes_covid-19-polarization-and-the-pandemic-4-3-20.pdf,65681,121365,4/6/2020,19:17:36  7 Oct 2020,18351.0
5495,Donald Trump,All polls,10/7/2020,3/27/2020,3/31/2020,YouGov,B,1000.0,a,0.10492799,0.0,46.0,51.0,46.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,66986,125117,7/2/2020,19:17:36  7 Oct 2020,18352.0
5497,Donald Trump,All polls,10/7/2020,3/28/2020,3/30/2020,YouGov,B,1000.0,a,0.10492799,0.0,45.0,49.0,45.923164,50.870313,,,https://docs.cdn.yougov.com/fi73hsbq77/tabs_Trump_Tweets_20200328.pdf,65038,120654,3/31/2020,19:17:36  7 Oct 2020,18351.0
5500,Donald Trump,All polls,10/7/2020,3/29/2020,3/31/2020,YouGov,B,1500.0,a,0.15775433,0.0,47.0,46.0,47.923164,47.870313,,,https://docs.cdn.yougov.com/p8nwhxp50n/econTabReport.pdf,65045,120679,4/1/2020,19:17:36  7 Oct 2020,18352.0
5501,Donald Trump,All polls,10/7/2020,3/29/2020,3/31/2020,YouGov,B,1000.0,a,0.10516956,0.0,43.0,52.0,43.923164,53.870313,,,https://docs.cdn.yougov.com/zgcsghulan/tabs_Trump_Tweets_20200329.pdf,65040,120657,3/31/2020,19:17:36  7 Oct 2020,18352.0
5503,Donald Trump,All polls,10/7/2020,3/30/2020,4/1/2020,YouGov,B,1000.0,a,0.10628011,0.0,45.0,49.0,45.923164,50.870313,,,https://docs.cdn.yougov.com/5hqmcb2owd/tabs_Trump_Tweets_20200330.pdf,65047,120696,4/1/2020,19:17:36  7 Oct 2020,18353.0
5510,Donald Trump,All polls,10/7/2020,3/31/2020,4/2/2020,YouGov,B,1000.0,a,0.10742685,0.0,45.0,52.0,45.923164,53.870313,,,https://docs.cdn.yougov.com/86f6ti6ctn/tabs_Trump_Tweets_20200331.pdf,65059,120725,4/2/2020,19:17:36  7 Oct 2020,18354.0
5516,Donald Trump,All polls,10/7/2020,4/1/2020,4/3/2020,YouGov,B,1000.0,a,0.10854953,0.0,45.0,50.0,45.923164,51.870313,,,https://docs.cdn.yougov.com/wd8sr4zf3c/tabs_Trump_Tweets_20200401.pdf,65670,121347,4/5/2020,19:17:36  7 Oct 2020,18355.0
5520,Donald Trump,All polls,10/7/2020,4/2/2020,4/4/2020,YouGov,B,1000.0,a,0.10921037,0.0,47.0,49.0,47.923164,50.870313,,,https://docs.cdn.yougov.com/g9ywn5ivba/tabs_Trump_Tweets_20200402.pdf,65671,121349,4/5/2020,19:17:36  7 Oct 2020,18356.0
5528,Donald Trump,All polls,10/7/2020,4/3/2020,4/4/2020,YouGov,B,1000.0,a,0.10939613,0.0,42.0,52.0,42.923164,53.870313,,,https://docs.cdn.yougov.com/3gyy535sk2/tabs_Trump_Tweets_20200403.pdf,65672,121351,4/5/2020,19:17:36  7 Oct 2020,18356.0
5535,Donald Trump,All polls,10/7/2020,4/4/2020,4/5/2020,YouGov,B,1000.0,a,0.10955802,0.0,43.0,51.0,43.923164,52.870313,,,https://docs.cdn.yougov.com/2maoidj6z2/tabs_Trump_Tweets_20200404.pdf,65677,121357,4/6/2020,19:17:36  7 Oct 2020,18357.0
5541,Donald Trump,All polls,10/7/2020,4/5/2020,4/7/2020,YouGov,B,1500.0,a,0.16458126,0.0,45.0,51.0,45.923164,52.870313,,,https://docs.cdn.yougov.com/ogvntw3mu9/econTabReport.pdf,65691,121385,4/8/2020,19:17:36  7 Oct 2020,18359.0
5542,Donald Trump,All polls,10/7/2020,4/5/2020,4/7/2020,YouGov,B,1000.0,a,0.10972084,0.0,43.0,50.0,43.923164,51.870313,,,https://docs.cdn.yougov.com/gekugap92v/tabs_Trump_Tweets_20200405.pdf,65695,121413,4/9/2020,19:17:36  7 Oct 2020,18359.0
5546,Donald Trump,All polls,10/7/2020,4/6/2020,4/8/2020,YouGov,B,1000.0,a,0.11037943,0.0,42.0,51.0,42.923164,52.870313,,,https://docs.cdn.yougov.com/38z7i3o4q3/tabs_Trump_Tweets_20200406.pdf,65696,121415,4/9/2020,19:17:36  7 Oct 2020,18360.0
5550,Donald Trump,All polls,10/7/2020,4/6/2020,4/7/2020,YouGov,B,1566.0,a,0.17285419,0.0,41.0,51.0,41.923164,52.870313,,,https://docs.cdn.yougov.com/1ayt0i64g6/20200408_yahoo_coronavirus.pdf,65698,121426,4/9/2020,19:17:36  7 Oct 2020,18359.0
5554,Donald Trump,All polls,10/7/2020,4/7/2020,4/9/2020,YouGov,B,1000.0,a,0.1117537,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d56cp87ail/tabs_Trump_Tweets_20200407.pdf,65721,121472,4/10/2020,19:17:36  7 Oct 2020,18361.0
5560,Donald Trump,All polls,10/7/2020,4/8/2020,4/10/2020,YouGov,B,1000.0,a,0.11283375,0.0,47.0,49.0,47.923164,50.870313,,,https://docs.cdn.yougov.com/dz4fseogm9/tabs_Trump_Tweets_20200408.pdf,65720,121470,4/10/2020,19:17:36  7 Oct 2020,18362.0
